"Id partie","Nom du joueur","Prix moyen des citadelles achetées","Rôle préféré","Nombre de fois où il assassine","Nombre de fois où il s'est fait assassiner"
"381","MattPlayer","","","","1"
"381","AlwaysSpendPlayer","","","","0"
"382","AlwaysSpendPlayer","","","","1"
"382","ThomasPlayer","","","","1"
"382","MattPlayer","","","","2"
"382","RandomPlayer","","","","1"
"383","MattPlayer","","","","0"
"383","ThomasPlayer","","","","3"
"383","RandomPlayer","","","","0"
"383","AlwaysSpendPlayer","","","","0"
"384","MattPlayer","","","","0"
"384","RandomPlayer","","","","1"
"384","ThomasPlayer","","","","4"
"384","AlwaysSpendPlayer","","","","0"
"385","RandomPlayer","","","","0"
"385","ThomasPlayer","","","","0"
"385","AlwaysSpendPlayer","","","","2"
"385","MattPlayer","","","","0"
"386","AlwaysSpendPlayer","","","","0"
"386","ThomasPlayer","","","","1"
"386","MattPlayer","","","","1"
"386","RandomPlayer","","","","1"
"387","MattPlayer","","","","1"
"387","RandomPlayer","","","","1"
"387","ThomasPlayer","","","","0"
"387","AlwaysSpendPlayer","","","","0"
"388","MattPlayer","","","","0"
"388","AlwaysSpendPlayer","","","","0"
"388","RandomPlayer","","","","0"
"388","ThomasPlayer","","","","0"
"389","AlwaysSpendPlayer","","","","0"
"389","RandomPlayer","","","","1"
"389","ThomasPlayer","","","","0"
"389","MattPlayer","","","","0"
"390","ThomasPlayer","","","","1"
"390","MattPlayer","","","","1"
"390","RandomPlayer","","","","0"
"390","AlwaysSpendPlayer","","","","0"
"391","AlwaysSpendPlayer","","","","2"
"391","MattPlayer","","","","0"
"391","RandomPlayer","","","","0"
"391","ThomasPlayer","","","","1"
"392","RandomPlayer","","","","1"
"392","AlwaysSpendPlayer","","","","0"
"392","MattPlayer","","","","0"
"392","ThomasPlayer","","","","0"
"393","MattPlayer","","","","1"
"393","AlwaysSpendPlayer","","","","0"
"393","RandomPlayer","","","","0"
"393","ThomasPlayer","","","","1"
"394","AlwaysSpendPlayer","","","","1"
"394","RandomPlayer","","","","0"
"394","ThomasPlayer","","","","1"
"394","MattPlayer","","","","0"
"395","MattPlayer","","","","2"
"395","ThomasPlayer","","","","1"
"395","AlwaysSpendPlayer","","","","0"
"395","RandomPlayer","","","","0"
"396","RandomPlayer","","","","0"
"396","MattPlayer","","","","0"
"396","AlwaysSpendPlayer","","","","0"
"396","ThomasPlayer","","","","1"
"397","RandomPlayer","","","","0"
"397","ThomasPlayer","","","","0"
"397","MattPlayer","","","","0"
"397","AlwaysSpendPlayer","","","","0"
"398","ThomasPlayer","","","","0"
"398","RandomPlayer","","","","0"
"398","AlwaysSpendPlayer","","","","1"
"398","MattPlayer","","","","0"
"399","RandomPlayer","","","","0"
"399","ThomasPlayer","","","","0"
"399","MattPlayer","","","","0"
"399","AlwaysSpendPlayer","","","","1"
"400","MattPlayer","","","","0"
"400","AlwaysSpendPlayer","","","","2"
"400","RandomPlayer","","","","0"
"400","ThomasPlayer","","","","1"
"401","MattPlayer","","","","0"
"401","AlwaysSpendPlayer","","","","0"
"401","RandomPlayer","","","","0"
"401","ThomasPlayer","","","","0"
"402","RandomPlayer","","","","2"
"402","ThomasPlayer","","","","1"
"402","AlwaysSpendPlayer","","","","0"
"402","MattPlayer","","","","0"
"403","ThomasPlayer","","","","0"
"403","RandomPlayer","","","","1"
"403","AlwaysSpendPlayer","","","","0"
"403","MattPlayer","","","","1"
"404","ThomasPlayer","","","","1"
"404","AlwaysSpendPlayer","","","","1"
"404","MattPlayer","","","","0"
"404","RandomPlayer","","","","1"
"405","MattPlayer","","","","0"
"405","AlwaysSpendPlayer","","","","1"
"405","RandomPlayer","","","","0"
"405","ThomasPlayer","","","","1"
"406","AlwaysSpendPlayer","","","","0"
"406","RandomPlayer","","","","1"
"406","MattPlayer","","","","0"
"406","ThomasPlayer","","","","2"
"407","MattPlayer","","","","0"
"407","RandomPlayer","","","","0"
"407","AlwaysSpendPlayer","","","","0"
"407","ThomasPlayer","","","","2"
"408","ThomasPlayer","","","","0"
"408","RandomPlayer","","","","0"
"408","AlwaysSpendPlayer","","","","1"
"408","MattPlayer","","","","3"
"409","AlwaysSpendPlayer","","","","1"
"409","MattPlayer","","","","1"
"409","RandomPlayer","","","","1"
"409","ThomasPlayer","","","","0"
"410","AlwaysSpendPlayer","","","","0"
"410","ThomasPlayer","","","","1"
"410","MattPlayer","","","","1"
"410","RandomPlayer","","","","0"
"411","ThomasPlayer","","","","0"
"411","RandomPlayer","","","","0"
"411","MattPlayer","","","","2"
"411","AlwaysSpendPlayer","","","","0"
"412","MattPlayer","","","","0"
"412","AlwaysSpendPlayer","","","","0"
"412","RandomPlayer","","","","0"
"412","ThomasPlayer","","","","3"
"413","ThomasPlayer","","","","1"
"413","AlwaysSpendPlayer","","","","0"
"413","MattPlayer","","","","1"
"413","RandomPlayer","","","","0"
"414","ThomasPlayer","","","","1"
"414","MattPlayer","","","","1"
"414","AlwaysSpendPlayer","","","","0"
"414","RandomPlayer","","","","0"
"415","RandomPlayer","","","","0"
"415","MattPlayer","","","","0"
"415","ThomasPlayer","","","","0"
"415","AlwaysSpendPlayer","","","","0"
"416","AlwaysSpendPlayer","","","","0"
"416","RandomPlayer","","","","1"
"416","MattPlayer","","","","1"
"416","ThomasPlayer","","","","0"
"417","AlwaysSpendPlayer","","","","0"
"417","ThomasPlayer","","","","1"
"417","MattPlayer","","","","0"
"417","RandomPlayer","","","","1"
"418","RandomPlayer","","","","1"
"418","MattPlayer","","","","1"
"418","ThomasPlayer","","","","3"
"418","AlwaysSpendPlayer","","","","0"
"419","MattPlayer","","","","0"
"419","RandomPlayer","","","","1"
"419","ThomasPlayer","","","","1"
"419","AlwaysSpendPlayer","","","","0"
"420","MattPlayer","","","","1"
"420","AlwaysSpendPlayer","","","","0"
"420","RandomPlayer","","","","0"
"420","ThomasPlayer","","","","0"
"421","ThomasPlayer","","","","0"
"421","MattPlayer","","","","1"
"421","AlwaysSpendPlayer","","","","1"
"421","RandomPlayer","","","","1"
"422","ThomasPlayer","","","","0"
"422","AlwaysSpendPlayer","","","","0"
"422","RandomPlayer","","","","0"
"422","MattPlayer","","","","0"
"423","RandomPlayer","","","","2"
"423","MattPlayer","","","","0"
"423","AlwaysSpendPlayer","","","","0"
"423","ThomasPlayer","","","","1"
"424","ThomasPlayer","","","","0"
"424","MattPlayer","","","","2"
"424","RandomPlayer","","","","1"
"424","AlwaysSpendPlayer","","","","1"
"425","AlwaysSpendPlayer","","","","0"
"425","RandomPlayer","","","","0"
"425","MattPlayer","","","","0"
"425","ThomasPlayer","","","","0"
"426","AlwaysSpendPlayer","","","","0"
"426","MattPlayer","","","","0"
"426","ThomasPlayer","","","","0"
"426","RandomPlayer","","","","0"
"427","ThomasPlayer","","","","1"
"427","MattPlayer","","","","0"
"427","RandomPlayer","","","","0"
"427","AlwaysSpendPlayer","","","","2"
"428","RandomPlayer","","","","1"
"428","AlwaysSpendPlayer","","","","0"
"428","ThomasPlayer","","","","0"
"428","MattPlayer","","","","0"
"429","MattPlayer","","","","1"
"429","AlwaysSpendPlayer","","","","0"
"429","RandomPlayer","","","","1"
"429","ThomasPlayer","","","","0"
"430","RandomPlayer","","","","0"
"430","MattPlayer","","","","0"
"430","AlwaysSpendPlayer","","","","1"
"430","ThomasPlayer","","","","1"
"431","MattPlayer","","","","0"
"431","ThomasPlayer","","","","0"
"431","RandomPlayer","","","","1"
"431","AlwaysSpendPlayer","","","","0"
"432","ThomasPlayer","","","","0"
"432","MattPlayer","","","","0"
"432","RandomPlayer","","","","1"
"432","AlwaysSpendPlayer","","","","0"
"433","RandomPlayer","","","","0"
"433","MattPlayer","","","","1"
"433","AlwaysSpendPlayer","","","","0"
"433","ThomasPlayer","","","","1"
"434","MattPlayer","","","","0"
"434","ThomasPlayer","","","","1"
"434","RandomPlayer","","","","0"
"434","AlwaysSpendPlayer","","","","0"
"435","AlwaysSpendPlayer","","","","0"
"435","ThomasPlayer","","","","1"
"435","RandomPlayer","","","","0"
"435","MattPlayer","","","","4"
"436","AlwaysSpendPlayer","","","","0"
"436","MattPlayer","","","","0"
"436","ThomasPlayer","","","","0"
"436","RandomPlayer","","","","0"
"437","RandomPlayer","","","","2"
"437","MattPlayer","","","","1"
"437","ThomasPlayer","","","","0"
"437","AlwaysSpendPlayer","","","","0"
"438","RandomPlayer","","","","0"
"438","ThomasPlayer","","","","0"
"438","MattPlayer","","","","0"
"438","AlwaysSpendPlayer","","","","0"
"439","MattPlayer","","","","0"
"439","RandomPlayer","","","","0"
"439","AlwaysSpendPlayer","","","","1"
"439","ThomasPlayer","","","","1"
"440","AlwaysSpendPlayer","","","","0"
"440","RandomPlayer","","","","0"
"440","MattPlayer","","","","0"
"440","ThomasPlayer","","","","1"
"441","RandomPlayer","","","","0"
"441","MattPlayer","","","","1"
"441","ThomasPlayer","","","","2"
"441","AlwaysSpendPlayer","","","","0"
"442","MattPlayer","","","","1"
"442","ThomasPlayer","","","","1"
"442","AlwaysSpendPlayer","","","","0"
"442","RandomPlayer","","","","1"
"443","MattPlayer","","","","0"
"443","ThomasPlayer","","","","2"
"443","AlwaysSpendPlayer","","","","0"
"443","RandomPlayer","","","","1"
"444","MattPlayer","","","","0"
"444","AlwaysSpendPlayer","","","","0"
"444","RandomPlayer","","","","0"
"444","ThomasPlayer","","","","2"
"445","AlwaysSpendPlayer","","","","0"
"445","ThomasPlayer","","","","1"
"445","MattPlayer","","","","0"
"445","RandomPlayer","","","","1"
"446","MattPlayer","","","","0"
"446","AlwaysSpendPlayer","","","","1"
"446","ThomasPlayer","","","","0"
"446","RandomPlayer","","","","0"
"447","ThomasPlayer","","","","0"
"447","AlwaysSpendPlayer","","","","1"
"447","RandomPlayer","","","","0"
"447","MattPlayer","","","","1"
"448","ThomasPlayer","","","","0"
"448","AlwaysSpendPlayer","","","","0"
"448","RandomPlayer","","","","0"
"448","MattPlayer","","","","1"
"449","ThomasPlayer","","","","2"
"449","RandomPlayer","","","","2"
"449","MattPlayer","","","","1"
"449","AlwaysSpendPlayer","","","","0"
"450","RandomPlayer","","","","0"
"450","MattPlayer","","","","1"
"450","ThomasPlayer","","","","0"
"450","AlwaysSpendPlayer","","","","0"
"451","AlwaysSpendPlayer","","","","2"
"451","RandomPlayer","","","","0"
"451","ThomasPlayer","","","","0"
"451","MattPlayer","","","","1"
"452","RandomPlayer","","","","3"
"452","AlwaysSpendPlayer","","","","0"
"452","ThomasPlayer","","","","1"
"452","MattPlayer","","","","0"
"453","MattPlayer","","","","0"
"453","AlwaysSpendPlayer","","","","0"
"453","ThomasPlayer","","","","1"
"453","RandomPlayer","","","","0"
"454","MattPlayer","","","","0"
"454","RandomPlayer","","","","0"
"454","ThomasPlayer","","","","0"
"454","AlwaysSpendPlayer","","","","0"
"455","ThomasPlayer","","","","1"
"455","RandomPlayer","","","","0"
"455","MattPlayer","","","","0"
"455","AlwaysSpendPlayer","","","","0"
"456","MattPlayer","","","","0"
"456","ThomasPlayer","","","","0"
"456","AlwaysSpendPlayer","","","","0"
"456","RandomPlayer","","","","0"
"457","ThomasPlayer","","","","1"
"457","AlwaysSpendPlayer","","","","1"
"457","RandomPlayer","","","","0"
"457","MattPlayer","","","","0"
"458","RandomPlayer","","","","1"
"458","ThomasPlayer","","","","1"
"458","AlwaysSpendPlayer","","","","2"
"458","MattPlayer","","","","2"
"459","MattPlayer","","","","0"
"459","RandomPlayer","","","","0"
"459","AlwaysSpendPlayer","","","","0"
"459","ThomasPlayer","","","","0"
"460","MattPlayer","","","","2"
"460","AlwaysSpendPlayer","","","","0"
"460","ThomasPlayer","","","","0"
"460","RandomPlayer","","","","1"
"461","ThomasPlayer","","","","3"
"461","MattPlayer","","","","0"
"461","AlwaysSpendPlayer","","","","1"
"461","RandomPlayer","","","","0"
"462","MattPlayer","","","","1"
"462","ThomasPlayer","","","","0"
"462","RandomPlayer","","","","0"
"462","AlwaysSpendPlayer","","","","0"
"463","AlwaysSpendPlayer","","","","1"
"463","MattPlayer","","","","1"
"463","ThomasPlayer","","","","0"
"463","RandomPlayer","","","","1"
"464","AlwaysSpendPlayer","","","","0"
"464","ThomasPlayer","","","","0"
"464","MattPlayer","","","","0"
"464","RandomPlayer","","","","0"
"465","AlwaysSpendPlayer","","","","0"
"465","ThomasPlayer","","","","1"
"465","RandomPlayer","","","","1"
"465","MattPlayer","","","","0"
"466","AlwaysSpendPlayer","","","","2"
"466","MattPlayer","","","","2"
"466","RandomPlayer","","","","2"
"466","ThomasPlayer","","","","0"
"467","MattPlayer","","","","0"
"467","RandomPlayer","","","","0"
"467","ThomasPlayer","","","","1"
"467","AlwaysSpendPlayer","","","","1"
"468","AlwaysSpendPlayer","","","","0"
"468","MattPlayer","","","","0"
"468","ThomasPlayer","","","","0"
"468","RandomPlayer","","","","1"
"469","MattPlayer","","","","0"
"469","ThomasPlayer","","","","1"
"469","AlwaysSpendPlayer","","","","1"
"469","RandomPlayer","","","","2"
"470","MattPlayer","","","","0"
"470","ThomasPlayer","","","","1"
"470","AlwaysSpendPlayer","","","","0"
"470","RandomPlayer","","","","0"
"471","AlwaysSpendPlayer","","","","1"
"471","RandomPlayer","","","","0"
"471","ThomasPlayer","","","","1"
"471","MattPlayer","","","","0"
"472","AlwaysSpendPlayer","","","","0"
"472","MattPlayer","","","","0"
"472","RandomPlayer","","","","1"
"472","ThomasPlayer","","","","2"
"473","MattPlayer","","","","0"
"473","ThomasPlayer","","","","0"
"473","AlwaysSpendPlayer","","","","0"
"473","RandomPlayer","","","","1"
"474","ThomasPlayer","","","","0"
"474","RandomPlayer","","","","1"
"474","MattPlayer","","","","1"
"474","AlwaysSpendPlayer","","","","0"
"475","MattPlayer","","","","0"
"475","RandomPlayer","","","","1"
"475","AlwaysSpendPlayer","","","","0"
"475","ThomasPlayer","","","","0"
"476","AlwaysSpendPlayer","","","","0"
"476","RandomPlayer","","","","0"
"476","MattPlayer","","","","0"
"476","ThomasPlayer","","","","0"
"477","MattPlayer","","","","0"
"477","AlwaysSpendPlayer","","","","1"
"477","ThomasPlayer","","","","0"
"477","RandomPlayer","","","","0"
"478","MattPlayer","","","","0"
"478","ThomasPlayer","","","","0"
"478","RandomPlayer","","","","0"
"478","AlwaysSpendPlayer","","","","0"
"479","RandomPlayer","","","","0"
"479","ThomasPlayer","","","","1"
"479","AlwaysSpendPlayer","","","","1"
"479","MattPlayer","","","","0"
"480","RandomPlayer","","","","0"
"480","MattPlayer","","","","1"
"480","ThomasPlayer","","","","0"
"480","AlwaysSpendPlayer","","","","0"
"481","AlwaysSpendPlayer","","","","0"
"481","MattPlayer","","","","0"
"481","RandomPlayer","","","","1"
"481","ThomasPlayer","","","","0"
"482","AlwaysSpendPlayer","","","","0"
"482","RandomPlayer","","","","1"
"482","ThomasPlayer","","","","1"
"482","MattPlayer","","","","0"
"483","MattPlayer","","","","1"
"483","RandomPlayer","","","","0"
"483","ThomasPlayer","","","","0"
"483","AlwaysSpendPlayer","","","","1"
"484","RandomPlayer","","","","1"
"484","AlwaysSpendPlayer","","","","0"
"484","MattPlayer","","","","1"
"484","ThomasPlayer","","","","0"
"485","AlwaysSpendPlayer","","","","1"
"485","MattPlayer","","","","0"
"485","RandomPlayer","","","","0"
"485","ThomasPlayer","","","","0"
"486","ThomasPlayer","","","","0"
"486","AlwaysSpendPlayer","","","","0"
"486","MattPlayer","","","","0"
"486","RandomPlayer","","","","0"
"487","MattPlayer","","","","0"
"487","ThomasPlayer","","","","1"
"487","RandomPlayer","","","","0"
"487","AlwaysSpendPlayer","","","","1"
"488","RandomPlayer","","","","0"
"488","MattPlayer","","","","0"
"488","AlwaysSpendPlayer","","","","0"
"488","ThomasPlayer","","","","0"
"489","ThomasPlayer","","","","0"
"489","RandomPlayer","","","","1"
"489","MattPlayer","","","","1"
"489","AlwaysSpendPlayer","","","","0"
"490","RandomPlayer","","","","0"
"490","MattPlayer","","","","1"
"490","AlwaysSpendPlayer","","","","1"
"490","ThomasPlayer","","","","1"
"491","AlwaysSpendPlayer","","","","1"
"491","RandomPlayer","","","","0"
"491","MattPlayer","","","","0"
"491","ThomasPlayer","","","","0"
"492","RandomPlayer","","","","1"
"492","MattPlayer","","","","1"
"492","AlwaysSpendPlayer","","","","2"
"492","ThomasPlayer","","","","0"
"493","RandomPlayer","","","","2"
"493","ThomasPlayer","","","","0"
"493","MattPlayer","","","","1"
"493","AlwaysSpendPlayer","","","","0"
"494","MattPlayer","","","","2"
"494","ThomasPlayer","","","","1"
"494","AlwaysSpendPlayer","","","","0"
"494","RandomPlayer","","","","0"
"495","MattPlayer","","","","0"
"495","ThomasPlayer","","","","0"
"495","RandomPlayer","","","","0"
"495","AlwaysSpendPlayer","","","","1"
"496","MattPlayer","","","","0"
"496","RandomPlayer","","","","0"
"496","AlwaysSpendPlayer","","","","1"
"496","ThomasPlayer","","","","0"
"497","AlwaysSpendPlayer","","","","1"
"497","ThomasPlayer","","","","0"
"497","MattPlayer","","","","1"
"497","RandomPlayer","","","","2"
"498","MattPlayer","","","","0"
"498","ThomasPlayer","","","","0"
"498","AlwaysSpendPlayer","","","","1"
"498","RandomPlayer","","","","0"
"499","MattPlayer","","","","1"
"499","RandomPlayer","","","","0"
"499","ThomasPlayer","","","","1"
"499","AlwaysSpendPlayer","","","","0"
"500","MattPlayer","","","","0"
"500","AlwaysSpendPlayer","","","","1"
"500","ThomasPlayer","","","","0"
"500","RandomPlayer","","","","1"
"501","RandomPlayer","","","","0"
"501","ThomasPlayer","","","","0"
"501","AlwaysSpendPlayer","","","","1"
"501","MattPlayer","","","","1"
"502","RandomPlayer","","","","1"
"502","MattPlayer","","","","0"
"502","AlwaysSpendPlayer","","","","0"
"502","ThomasPlayer","","","","0"
"503","ThomasPlayer","","","","0"
"503","RandomPlayer","","","","1"
"503","AlwaysSpendPlayer","","","","0"
"503","MattPlayer","","","","0"
"504","AlwaysSpendPlayer","","","","1"
"504","MattPlayer","","","","0"
"504","ThomasPlayer","","","","1"
"504","RandomPlayer","","","","0"
"505","MattPlayer","","","","0"
"505","AlwaysSpendPlayer","","","","0"
"505","ThomasPlayer","","","","1"
"505","RandomPlayer","","","","1"
"506","RandomPlayer","","","","0"
"506","MattPlayer","","","","0"
"506","ThomasPlayer","","","","0"
"506","AlwaysSpendPlayer","","","","1"
"507","AlwaysSpendPlayer","","","","0"
"507","RandomPlayer","","","","1"
"507","MattPlayer","","","","0"
"507","ThomasPlayer","","","","2"
"508","MattPlayer","","","","0"
"508","AlwaysSpendPlayer","","","","1"
"508","ThomasPlayer","","","","1"
"508","RandomPlayer","","","","0"
"509","RandomPlayer","","","","1"
"509","AlwaysSpendPlayer","","","","1"
"509","MattPlayer","","","","0"
"509","ThomasPlayer","","","","3"
"510","AlwaysSpendPlayer","","","","0"
"510","RandomPlayer","","","","1"
"510","ThomasPlayer","","","","2"
"510","MattPlayer","","","","1"
"511","ThomasPlayer","","","","2"
"511","MattPlayer","","","","0"
"511","RandomPlayer","","","","0"
"511","AlwaysSpendPlayer","","","","0"
"512","AlwaysSpendPlayer","","","","0"
"512","MattPlayer","","","","0"
"512","ThomasPlayer","","","","1"
"512","RandomPlayer","","","","1"
"513","AlwaysSpendPlayer","","","","1"
"513","RandomPlayer","","","","0"
"513","ThomasPlayer","","","","1"
"513","MattPlayer","","","","2"
"514","RandomPlayer","","","","0"
"514","ThomasPlayer","","","","1"
"514","AlwaysSpendPlayer","","","","0"
"514","MattPlayer","","","","0"
"515","MattPlayer","","","","1"
"515","ThomasPlayer","","","","2"
"515","RandomPlayer","","","","2"
"515","AlwaysSpendPlayer","","","","0"
"516","MattPlayer","","","","0"
"516","AlwaysSpendPlayer","","","","0"
"516","ThomasPlayer","","","","1"
"516","RandomPlayer","","","","1"
"517","RandomPlayer","","","","1"
"517","ThomasPlayer","","","","0"
"517","MattPlayer","","","","1"
"517","AlwaysSpendPlayer","","","","0"
"518","RandomPlayer","","","","1"
"518","MattPlayer","","","","0"
"518","AlwaysSpendPlayer","","","","1"
"518","ThomasPlayer","","","","2"
"519","ThomasPlayer","","","","0"
"519","MattPlayer","","","","0"
"519","AlwaysSpendPlayer","","","","1"
"519","RandomPlayer","","","","1"
"520","MattPlayer","","","","0"
"520","RandomPlayer","","","","2"
"520","AlwaysSpendPlayer","","","","1"
"520","ThomasPlayer","","","","0"
"521","RandomPlayer","","","","1"
"521","ThomasPlayer","","","","1"
"521","AlwaysSpendPlayer","","","","0"
"521","MattPlayer","","","","0"
"522","RandomPlayer","","","","0"
"522","AlwaysSpendPlayer","","","","1"
"522","ThomasPlayer","","","","0"
"522","MattPlayer","","","","1"
"523","AlwaysSpendPlayer","","","","0"
"523","RandomPlayer","","","","0"
"523","MattPlayer","","","","1"
"523","ThomasPlayer","","","","1"
"524","ThomasPlayer","","","","0"
"524","AlwaysSpendPlayer","","","","0"
"524","RandomPlayer","","","","0"
"524","MattPlayer","","","","0"
"525","ThomasPlayer","","","","0"
"525","AlwaysSpendPlayer","","","","1"
"525","RandomPlayer","","","","1"
"525","MattPlayer","","","","0"
"526","ThomasPlayer","","","","0"
"526","AlwaysSpendPlayer","","","","0"
"526","MattPlayer","","","","1"
"526","RandomPlayer","","","","0"
"527","RandomPlayer","","","","0"
"527","ThomasPlayer","","","","0"
"527","AlwaysSpendPlayer","","","","0"
"527","MattPlayer","","","","0"
"528","RandomPlayer","","","","0"
"528","MattPlayer","","","","0"
"528","ThomasPlayer","","","","1"
"528","AlwaysSpendPlayer","","","","0"
"529","MattPlayer","","","","0"
"529","AlwaysSpendPlayer","","","","1"
"529","RandomPlayer","","","","1"
"529","ThomasPlayer","","","","1"
"530","ThomasPlayer","","","","1"
"530","RandomPlayer","","","","0"
"530","AlwaysSpendPlayer","","","","0"
"530","MattPlayer","","","","1"
"531","MattPlayer","","","","1"
"531","RandomPlayer","","","","0"
"531","AlwaysSpendPlayer","","","","0"
"531","ThomasPlayer","","","","1"
"532","ThomasPlayer","","","","0"
"532","RandomPlayer","","","","1"
"532","AlwaysSpendPlayer","","","","1"
"532","MattPlayer","","","","0"
"533","AlwaysSpendPlayer","","","","1"
"533","ThomasPlayer","","","","1"
"533","RandomPlayer","","","","0"
"533","MattPlayer","","","","0"
"534","RandomPlayer","","","","2"
"534","AlwaysSpendPlayer","","","","0"
"534","ThomasPlayer","","","","1"
"534","MattPlayer","","","","0"
"535","RandomPlayer","","","","0"
"535","MattPlayer","","","","0"
"535","ThomasPlayer","","","","0"
"535","AlwaysSpendPlayer","","","","0"
"536","RandomPlayer","","","","0"
"536","ThomasPlayer","","","","1"
"536","MattPlayer","","","","0"
"536","AlwaysSpendPlayer","","","","0"
"537","ThomasPlayer","","","","1"
"537","AlwaysSpendPlayer","","","","1"
"537","MattPlayer","","","","0"
"537","RandomPlayer","","","","0"
"538","AlwaysSpendPlayer","","","","0"
"538","ThomasPlayer","","","","0"
"538","MattPlayer","","","","1"
"538","RandomPlayer","","","","0"
"539","AlwaysSpendPlayer","","","","1"
"539","MattPlayer","","","","1"
"539","RandomPlayer","","","","0"
"539","ThomasPlayer","","","","0"
"540","ThomasPlayer","","","","0"
"540","MattPlayer","","","","0"
"540","RandomPlayer","","","","0"
"540","AlwaysSpendPlayer","","","","1"
"541","ThomasPlayer","","","","1"
"541","RandomPlayer","","","","0"
"541","AlwaysSpendPlayer","","","","0"
"541","MattPlayer","","","","0"
"542","MattPlayer","","","","0"
"542","ThomasPlayer","","","","1"
"542","AlwaysSpendPlayer","","","","0"
"542","RandomPlayer","","","","1"
"543","RandomPlayer","","","","0"
"543","AlwaysSpendPlayer","","","","2"
"543","MattPlayer","","","","0"
"543","ThomasPlayer","","","","0"
"544","AlwaysSpendPlayer","","","","1"
"544","ThomasPlayer","","","","0"
"544","MattPlayer","","","","2"
"544","RandomPlayer","","","","0"
"545","MattPlayer","","","","0"
"545","AlwaysSpendPlayer","","","","0"
"545","RandomPlayer","","","","0"
"545","ThomasPlayer","","","","0"
"546","AlwaysSpendPlayer","","","","1"
"546","ThomasPlayer","","","","1"
"546","RandomPlayer","","","","0"
"546","MattPlayer","","","","1"
"547","RandomPlayer","","","","1"
"547","MattPlayer","","","","0"
"547","AlwaysSpendPlayer","","","","0"
"547","ThomasPlayer","","","","1"
"548","ThomasPlayer","","","","1"
"548","MattPlayer","","","","0"
"548","AlwaysSpendPlayer","","","","0"
"548","RandomPlayer","","","","0"
"549","ThomasPlayer","","","","1"
"549","RandomPlayer","","","","0"
"549","MattPlayer","","","","1"
"549","AlwaysSpendPlayer","","","","0"
"550","MattPlayer","","","","0"
"550","ThomasPlayer","","","","0"
"550","RandomPlayer","","","","0"
"550","AlwaysSpendPlayer","","","","1"
"551","AlwaysSpendPlayer","","","","0"
"551","RandomPlayer","","","","0"
"551","MattPlayer","","","","0"
"551","ThomasPlayer","","","","1"
"552","MattPlayer","","","","0"
"552","AlwaysSpendPlayer","","","","3"
"552","RandomPlayer","","","","0"
"552","ThomasPlayer","","","","1"
"553","MattPlayer","","","","1"
"553","ThomasPlayer","","","","0"
"553","AlwaysSpendPlayer","","","","0"
"553","RandomPlayer","","","","0"
"554","MattPlayer","","","","0"
"554","ThomasPlayer","","","","0"
"554","RandomPlayer","","","","1"
"554","AlwaysSpendPlayer","","","","0"
"555","AlwaysSpendPlayer","","","","0"
"555","RandomPlayer","","","","0"
"555","ThomasPlayer","","","","0"
"555","MattPlayer","","","","0"
"556","MattPlayer","","","","1"
"556","RandomPlayer","","","","2"
"556","ThomasPlayer","","","","0"
"556","AlwaysSpendPlayer","","","","0"
"557","AlwaysSpendPlayer","","","","1"
"557","ThomasPlayer","","","","0"
"557","RandomPlayer","","","","1"
"557","MattPlayer","","","","0"
"558","RandomPlayer","","","","0"
"558","ThomasPlayer","","","","3"
"558","AlwaysSpendPlayer","","","","1"
"558","MattPlayer","","","","0"
"559","MattPlayer","","","","0"
"559","RandomPlayer","","","","0"
"559","ThomasPlayer","","","","1"
"559","AlwaysSpendPlayer","","","","0"
"560","MattPlayer","","","","0"
"560","RandomPlayer","","","","0"
"560","AlwaysSpendPlayer","","","","1"
"560","ThomasPlayer","","","","1"
"561","ThomasPlayer","","","","0"
"561","RandomPlayer","","","","1"
"561","MattPlayer","","","","0"
"561","AlwaysSpendPlayer","","","","0"
"562","RandomPlayer","","","","0"
"562","MattPlayer","","","","0"
"562","AlwaysSpendPlayer","","","","0"
"562","ThomasPlayer","","","","0"
"563","ThomasPlayer","","","","1"
"563","RandomPlayer","","","","0"
"563","AlwaysSpendPlayer","","","","1"
"563","MattPlayer","","","","1"
"564","MattPlayer","","","","0"
"564","ThomasPlayer","","","","0"
"564","AlwaysSpendPlayer","","","","0"
"564","RandomPlayer","","","","0"
"565","AlwaysSpendPlayer","","","","0"
"565","MattPlayer","","","","3"
"565","ThomasPlayer","","","","0"
"565","RandomPlayer","","","","2"
"566","RandomPlayer","","","","2"
"566","AlwaysSpendPlayer","","","","0"
"566","MattPlayer","","","","0"
"566","ThomasPlayer","","","","0"
"567","ThomasPlayer","","","","0"
"567","AlwaysSpendPlayer","","","","1"
"567","MattPlayer","","","","1"
"567","RandomPlayer","","","","0"
"568","RandomPlayer","","","","0"
"568","MattPlayer","","","","2"
"568","ThomasPlayer","","","","1"
"568","AlwaysSpendPlayer","","","","0"
"569","MattPlayer","","","","1"
"569","AlwaysSpendPlayer","","","","0"
"569","RandomPlayer","","","","0"
"569","ThomasPlayer","","","","2"
"570","MattPlayer","","","","0"
"570","AlwaysSpendPlayer","","","","0"
"570","ThomasPlayer","","","","0"
"570","RandomPlayer","","","","1"
"571","MattPlayer","","","","0"
"571","ThomasPlayer","","","","2"
"571","RandomPlayer","","","","0"
"571","AlwaysSpendPlayer","","","","0"
"572","ThomasPlayer","","","","3"
